FIN-ID #,ORGANIZATION,NAME OF EVENT,DATE,VENUE,AWARDED,TRANSACTION ID,UPDATED
23917,333Jugglers,Cigar box workshop,10/08/2025 12:00 AM,Thich Nhat Hanh,$100.00,,5/30/2025 3:43:45 PM
23941,Biological Sciences Student Association,BSSA Fall GBM 1,10/08/2025 12:00 AM,Price Center West Ballroom A,$296.04,,5/30/2025 6:36:55 PM
23995,Political Voices for Change At UC San Diego,Mathias Pretet,10/08/2025 12:00 AM,Matthew's Quad,$533.34,,5/30/2025 11:13:55 PM
24039,Chinese Engineering Society,CES GBM,10/08/2025 12:00 AM,Eleanor Roosevelt College Room,$294.16,,6/20/2025 4:24:02 PM
24061,Tokens,Tokens Info Session,10/08/2025 12:00 AM,Warren College Room,$290.78,,6/19/2025 5:32:29 PM
24090,Society of Asian Scientists and Engineers at UC San Diego,Timothy Zhang,10/08/2025 12:00 AM,Student Center Huerta-Vera Cruz,$399.90,,6/20/2025 10:37:00 PM
24093,ECE Undergraduate Student Council,ECE USC GBM,10/08/2025 12:00 AM,"Henry Booker Room, Jacobs Hall",$385.18,,6/20/2025 10:51:41 PM
24029,Undergraduate Bioinformatics Club (UBIC),Introduction to Bioinformatics,10/08/2025 5:00 PM,Price Center - Bear Room,$129.14,,9/3/2025 10:26:45 PM
* 23943,Black Pre-Medical Society at UC San Diego,Black In Medicine Mixer,10/09/2025 12:00 AM,Price Center Warren College Room 7-9 PM,,,12/5/2025 8:39:14 PM
23720,Chem-E-Car Project,Chem-E-Car Fall GBM,10/09/2025 12:00 AM,Price Center Red Shoe Room,$400.00,,5/2/2025 1:28:59 AM
23788,Society of Cosmetic Chemists at UC San Diego,Meet the Team + Face Mask Workshop,10/09/2025 12:00 AM,Price Center – Marshall College Room,$393.50,,5/28/2025 5:46:18 PM
23809,Pilipino Undergraduate Society for Health,Fall 2025 GBM #1,10/09/2025 12:00 AM,Price Center - ERC Room,$215.50,,5/29/2025 11:46:44 AM
23828,Triton Business Society,Triton Business Society FA25 Recruitment,10/09/2025 12:00 AM,Student Services Center Multi-Purpose Room,$210.00,,5/29/2025 5:41:54 PM
23841,Vertical Flight Society @ UC San Diego,Vertical Flight Society Build-A-Drone Kit,10/09/2025 12:00 AM,Price Center - Green Table Room,$120.00,,5/29/2025 8:04:45 PM
23869,Engineering Innovators & Entrepreneurs Club @UC San Diego,EIEC Quarterly Project Meeting 1,10/09/2025 12:00 AM,Price Center - Warren College Room,$246.59,,5/30/2025 8:54:00 AM
23872,Biomedical Engineering Society (BMES),Translational Medicine Day First Committee Meeting,10/09/2025 12:00 AM,Translational Medicine Day First Committee Meeting 2024-25,$57.32,,5/30/2025 11:44:03 PM
23874,NanoEngineering and Technology Society,NETS Freshman Social,10/09/2025 12:00 AM,Sun God Lawn,$276.40,,5/30/2025 9:31:42 AM
23930,Institute of Electrical and Electronics Engineers (IEEE),IEEE QP Kickoff,10/09/2025 12:00 AM,Price Center East,$973.02,,5/30/2025 4:54:06 PM
23947,Project RISHI,Rishi Info Session 2,10/09/2025 12:00 AM,Price Green Room,$296.31,,5/30/2025 8:00:44 PM
23952,American Institute of Aeronautics and Astronautics,AIAA UCSD Study Jam,10/09/2025 12:00 AM,Price Center - Black Legacy Mural Space,$377.12,,5/30/2025 8:52:30 PM
23999,Institute of Electrical and Electronics Engineers (IEEE),First Bite of Python,10/09/2025 12:00 AM,henry booker room,$192.32,,5/30/2025 11:23:16 PM
24066,Phi Sigma Pi,FA25 Recruitment Events,10/09/2025 12:00 AM,Governance Chambers,$19.38,,6/20/2025 2:23:23 AM
24067,Muslim Tech Collaborative at UC San Diego,MTC 3D Printing Workshop Part 1,10/09/2025 12:00 AM,Student Services Center - Conference Room 300,$176.49,,6/20/2025 1:52:10 PM
24074,Pakistani Student Association,PSA Welcome Back Mixer,10/09/2025 12:00 AM,Mathew's Quad,$550.00,,6/20/2025 7:55:53 PM
24086,Phi Alpha Delta,Fall Recruitment Information Session,10/09/2025 12:00 AM,Marshall College Room,$200.00,,6/20/2025 9:32:19 PM
24095,Cheese Club,Around the World in 7 Cheeses,10/09/2025 12:00 AM,Bear Room,$390.09,,6/20/2025 11:32:58 PM
23982,Undergraduate Bioinformatics Club (UBIC),Transfer Mingle,10/09/2025 4:00 PM,Zweifach Library (Powell-Focht Bioengineering Building),$105.13,,9/3/2025 10:35:39 PM
23740,Data Science Student Society,DS3 Fall GBM,10/10/2025 12:00 AM,Price Center Ballroom East,"$2,206.18",,5/9/2025 4:45:04 PM
23747,Student Involvement Leadership Consultants (SILCs),CSI's 2025 Tasting Student Org Fair,10/10/2025 12:00 AM,Library Walk,"$2,641.47",,5/21/2025 9:53:04 AM
23768,Themed Entertainment Association @ UC San Diego,GBM 1 TEA,10/10/2025 12:00 AM,Price Center Red Shoe Room,$29.85,,5/25/2025 11:25:15 PM
23811,Tau Beta Pi,Tau Beta Pi Fall GBM,10/10/2025 12:00 AM,Bear Room,$330.00,,5/29/2025 12:56:45 PM
23829,Video Game Development Club (VGDC) at UC San Diego,Intro to Unity & GitHub,10/10/2025 12:00 AM,SSC Conference Room 300,$112.91,,5/30/2025 7:52:08 PM
23879,Keyboard Club at UC San Diego,Fall '25 Keyboard Club GBM,10/10/2025 12:00 AM,Price Center Theatre,$395.27,,5/30/2025 12:46:40 PM
23893,Sports Medicine Association at UC San Diego,GBM #2 - Fall 25,10/10/2025 12:00 AM,Price Center - Green Table Room,$226.58,,5/30/2025 1:46:33 PM
23964,Chem-E-Car Project,ChemE Internal Bonding Day,10/10/2025 12:00 AM,Student Center Huerta-Vera Cruz,$549.53,,5/30/2025 10:08:54 PM
24057,Redeemer’s Grace Church on Campus at UC San Diego,RGC Doubt Night,10/10/2025 12:00 AM,Price Center - Forum,$421.09,,6/19/2025 1:24:27 PM
24063,Le French Club at UC San Diego,Welcome Soiree,10/10/2025 12:00 AM,Red Shoe Room,$88.18,,6/19/2025 9:54:34 PM
24071,Animation Club,Spring GBM #1,10/10/2025 12:00 AM,Green Table Room,$92.64,,6/20/2025 5:04:40 PM
23898,Indian Student Association,ISA - Garba,10/11/2025 12:00 AM,Price Center - Ballroom East,"$1,933.04",,5/30/2025 1:58:12 PM
24001,NanoEngineering and Technology Society,NETS Chat Talks,10/11/2025 12:00 AM,SME 448,$120.85,,5/30/2025 11:32:41 PM
23892,Institute of Electrical and Electronics Engineers (IEEE),QP Arduino Workshop,10/12/2025 12:00 AM,Henry Booker Room,$247.00,,5/30/2025 1:42:53 PM
23762,Muslim Student Association,GBM 1,10/13/2025 12:00 AM,Price Center Ballroom East,$899.56,,5/28/2025 11:31:35 PM
23826,Video Game Development Club (VGDC) at UC San Diego,Intro to Pixel Art,10/13/2025 12:00 AM,SSC Conference Room 300,$112.91,,5/30/2025 7:56:11 PM
23845,Flying Sams at UC San Diego,General Body Meeting,10/13/2025 12:00 AM,Student Services Center - Multi Purpose Room,"$1,884.94",,5/30/2025 3:55:02 PM
23939,National Alliance on Mental Illness @ UC San Diego,NAMI @ UC San Diego GBM #1,10/13/2025 12:00 AM,Price Center: Eleanor Roosevelt College Room,$133.80,,5/30/2025 6:30:51 PM
24026,Public Health Undergraduate Organization at UC San Diego,Tara Wang,10/13/2025 12:00 AM,Warren College Room,$396.09,,5/30/2025 11:53:56 PM
24059,American Society of Mechanical Engineers @UC San Diego,ASME UC San Diego Student Section Fall GBM 1,10/13/2025 12:00 AM,Price Center - Governance Chambers,$153.12,,6/19/2025 4:26:39 PM
24072,Rotaract Club at UC San Diego,Rotaract GBM Week 3,10/13/2025 12:00 AM,ASANTE 123D,$266.00,,6/20/2025 8:17:52 PM
23944,Phi Delta Epsilon Co-Ed International Medical Fraternity,Phi Delta Epsilon Rush,10/13/2025 5:00 PM,Price Center Forum,$650.00,,9/5/2025 9:10:27 PM
23755,Ahlul-Bayt Student Association,ABSA Social,10/14/2025 12:00 AM,Student Center - Dolores Huerta - Philip Vera Cruz Room,$559.94,,5/22/2025 1:42:23 PM
23784,Pre-Medical APAMSA at UC San Diego,Game Night Social,10/14/2025 12:00 AM,Price Center Bear Room,$282.09,,5/28/2025 10:56:34 AM
23839,Pre-Pharmacy Society @ UC San Diego,Study Jam,10/14/2025 12:00 AM,Student Services Center 300,$78.08,,5/29/2025 7:45:56 PM
23855,"Brain Exercise Initiative, The",Brain Exercise Initiative Fall Social 2025,10/14/2025 12:00 AM,Green Table Room,$224.96,,5/29/2025 11:43:06 PM
23907,Cognitive Science Student Association,CSSA Workshop Series: Deep-Dive into Cog Sci Specializations,10/14/2025 12:00 AM,Price Center ERC Room,$175.55,,10/14/2025 1:19:17 PM
23908,Bangali Student Association,BSA Bracelet Making,10/14/2025 12:00 AM,Price Center - Sixth College Room,$81.81,,5/30/2025 2:50:03 PM
23980,Institute of Electrical and Electronics Engineers (IEEE),Big/Little Board Games Night,10/14/2025 12:00 AM,Henry Booker Room,$377.13,,5/30/2025 10:37:37 PM
23983,Association for Computing Machinery (ACM),Lockpicking 103: Breaking and Entering,10/14/2025 12:00 AM,CSE Room B225,$549.53,,5/30/2025 10:45:04 PM
23990,NanoEngineering and Technology Society,NETS Big/Little Mixer,10/14/2025 12:00 AM,Red Shoe Room,$399.64,,5/30/2025 11:09:10 PM
24014,Asians & Pacific Islanders for the Arts and Humanities (APIAH),APIAH Arts and Crafts,10/14/2025 12:00 AM,Revelle College Room,$70.50,,5/30/2025 11:43:13 PM
23777,Undergraduate Women in Computing at UC San Diego,Mini Canvas Painting Social,10/15/2025 12:00 AM,CSE B225,$137.87,,5/27/2025 10:08:10 PM
23824,Political Voices for Change At UC San Diego,PVC Kashmir Movie,10/15/2025 12:00 AM,PC Theater,$393.27,,5/30/2025 11:17:06 PM
23825,Mixed Student Union,Fams Mixer,10/15/2025 12:00 AM,Cross Cultural Center,$178.33,,5/30/2025 4:29:45 PM
23912,Society of Cosmetic Chemists at UC San Diego,General Body Meeting,10/15/2025 12:00 AM,Price Center – Green Table Room,$227.43,,5/30/2025 3:14:59 PM
23913,Pilipino Undergraduate Society for Health,PUSHer/PUSHee Meet & Mingle (2025),10/15/2025 12:00 AM,Price Center - ERC Room,$267.00,,5/30/2025 3:22:11 PM
23961,Cognitive Science Student Association,CSSA Workshop Series: Deep-Dive into Cog Sci Specializations,10/15/2025 12:00 AM,Price Center Bear Room,$175.55,,5/30/2025 9:46:48 PM
23984,Association for Computing Machinery (ACM),Intro to Web Development (HTML & CSS),10/15/2025 12:00 AM,Henry Booker Room,$549.53,,5/30/2025 10:46:49 PM
24003,Undergraduate Bioinformatics Club (UBIC),Squid Game Social,10/15/2025 12:00 AM,sun god lawn,$15.29,,5/30/2025 11:35:44 PM
24075,Students' Civil Liberties Union,Undocu-Panel,10/15/2025 12:00 AM,Dolores Huerta / Philip Vera Cruz Meeting Room,$156.24,,6/20/2025 11:19:20 PM
24082,Tau Beta Pi,TBP Fall Faculty Mixer,10/15/2025 12:00 AM,Bear Room,$370.00,,6/20/2025 8:43:43 PM
23935,Phi Delta Epsilon Co-Ed International Medical Fraternity,Phi Delta Epsilon Rush,10/15/2025 5:00 PM,Student Center - Stage Room & Patio,$650.00,,9/5/2025 9:12:13 PM
23752,Scripps Education Association,SEA Club - Resume Workshop,10/16/2025 12:00 AM,Student Center - Dolores Huerta - Philip Vera Cruz Room,$156.67,,5/19/2025 6:06:47 PM
23753,Undergraduate MD-PhD Society (UMPS) at UC San Diego,International Medical School Fair,10/16/2025 12:00 AM,Ballroom East,$335.01,,5/19/2025 8:57:23 PM
23758,Undergraduate MD-PhD Society (UMPS) at UC San Diego,UMPS Suture Clinic,10/16/2025 12:00 AM,Red Shoe Room,$311.68,,5/22/2025 9:03:29 PM
23767,Chem-E-Car Project,Chem-E-Car Team Bonding,10/16/2025 12:00 AM,Price Center Green Table Room,$319.27,,5/24/2025 6:57:48 PM
23791,American Institute of Chemical Engineers (AIChE),Career Fair 101,10/16/2025 12:00 AM,Price Center Bear Room,$188.56,,5/28/2025 6:44:59 PM
23797,Triton Brain Injury Network,TBIN Meeting,10/16/2025 12:00 AM,Price Center Red Shoe Room,$301.70,,5/28/2025 8:59:56 PM
23886,Undergraduate Bioinformatics Club (UBIC),Introduction to Industry,10/16/2025 12:00 AM,Warren College Room,$157.50,,5/30/2025 1:30:21 PM
23918,Eta Kappa Nu (HKN),HKN Induction Info Session 1,10/16/2025 12:00 AM,Price Center ERC Room,$500.00,,5/30/2025 4:17:53 PM
23985,Association for Computing Machinery (ACM),ACM Arts & Crafts,10/16/2025 12:00 AM,Warren Bear Lawn,$299.55,,5/30/2025 10:49:09 PM
23831,Triton Minecraft,Triton Minecraft Fall GBM: Spawning In,10/17/2025 12:00 AM,Multipurpose Room,$686.87,,5/30/2025 8:54:30 PM
23847,Vertical Flight Society @ UC San Diego,Vertical Flight Society Club Social,10/17/2025 12:00 AM,Price Center - Warren College Room,$140.00,,5/30/2025 12:56:47 AM
23861,Triton Software Engineering,TSE FA25 All Hands 1,10/17/2025 12:00 AM,Student Center - Dolores Huerta - Philip Vera Cruz Room,$351.66,,5/30/2025 10:16:08 PM
23876,Engineering Innovators & Entrepreneurs Club @UC San Diego,EIEC Quarterly Project Meeting 2,10/17/2025 12:00 AM,Price Center - Warren College Room,$0.00,,5/30/2025 10:01:35 AM
23978,NanoEngineering and Technology Society,NETS Project Showcase,10/17/2025 12:00 AM,SME 248,$496.51,,5/30/2025 10:25:05 PM
24060,Tokens,Tokens GBM1,10/17/2025 12:00 AM,ERC Room,$302.78,,6/19/2025 5:16:52 PM
23875,Society of Women Engineers (SWE),EDGE: Livin' On The EDGE,10/18/2025 12:00 AM,Qualcomm Conference Center,$374.45,,5/30/2025 9:47:56 AM
23924,Institute of Electrical and Electronics Engineers (IEEE),QP Workathon 1,10/19/2025 12:00 AM,Henry Booker Room,$186.95,,5/30/2025 4:39:01 PM
23889,Undergraduate Bioinformatics Club (UBIC),Mentor Mentee Reveal,10/20/2025 12:00 AM,Sun God Lawn,$183.75,,5/30/2025 1:38:40 PM
23895,Indian Student Association,ISA - Diwali,10/20/2025 12:00 AM,Price Center - Ballroom East,"$1,933.04",,10/11/2025 3:23:26 PM
23920,Eta Kappa Nu (HKN),HKN Induction Info Session 2,10/20/2025 12:00 AM,Price Center ERC Room,$300.00,,5/30/2025 4:19:42 PM
23967,Association for Computing Machinery (ACM),WiFi Warfare with Wireshark,10/20/2025 12:00 AM,CSE Room B225,$299.55,,5/30/2025 10:06:13 PM
24080,Rotaract Club at UC San Diego,Rotaract GBM 4,10/20/2025 12:00 AM,ASANTE 123D,$287.50,,6/20/2025 8:31:29 PM
24085,Women in Science Society at UC San Diego,WSS GBM #2,10/20/2025 12:00 AM,Price Center - Marshall College Room,$129.38,,6/20/2025 9:06:30 PM
23743,American Medical Student Association,AMSA Fall GBM #2,10/21/2025 12:00 AM,Price Center Ballroom East,$814.59,,5/14/2025 12:36:58 PM
23766,Malaysian Student Association,MYSA Deepavali Celebration,10/21/2025 12:00 AM,Price Center Bear Room,$400.00,,5/28/2025 3:30:25 PM
23786,American Institute of Chemical Engineers (AIChE),AIChE Project Team Showcase,10/21/2025 12:00 AM,Price Center Forum,$499.42,,5/28/2025 2:20:00 PM
23790,Society of Cosmetic Chemists at UC San Diego,Body Shimmer Workshop,10/21/2025 12:00 AM,Price Center – Green Table Room,$277.35,,5/28/2025 5:53:03 PM
23844,Graphite,Graphite Week 4 GBM,10/21/2025 12:00 AM,NSB Auditorium,$119.85,,5/29/2025 8:34:39 PM
23925,Pre-Pharmacy Society @ UC San Diego,PharmCAS Info Night,10/21/2025 12:00 AM,Price Center Marshall Room,$72.98,,5/30/2025 7:17:53 PM
23970,Association for Computing Machinery (ACM),Bit Byte Meet the Tree,10/21/2025 12:00 AM,CSE Room B225,$719.77,,5/30/2025 10:12:22 PM
23993,NanoEngineering and Technology Society,NETS Coffee Talk,10/21/2025 12:00 AM,SME 448,$189.33,,5/30/2025 11:11:57 PM
* 24081,Project in a Box,Fall W4 Project Committee,10/22/2025 12:00 AM,EBU 3rd floor Patio,$300.00,,6/20/2025 8:32:37 PM
23742,Alpha Epsilon Delta Pre-Health Professional Honor Society,Alpha Epsilon Delta Fall GBM#2,10/22/2025 12:00 AM,Price Center Ballroom B,$866.10,,5/14/2025 11:09:47 AM
23808,Ahlul-Bayt Student Association,ABSA Giveaway,10/22/2025 12:00 AM,Bear Room,$500.00,,9/5/2025 1:35:58 PM
23897,Sports Medicine Association at UC San Diego,GBM #3 - Fall 25,10/22/2025 12:00 AM,Price Center - Bear Room,$296.31,,5/30/2025 1:56:18 PM
23900,Biological Sciences Student Association,BSSA Mentor-Mentee Mixer,10/22/2025 12:00 AM,Price Center Ballroom East,$648.65,,5/30/2025 2:00:35 PM
23909,Pilipino Undergraduate Society for Health,PUSH First-Year and Transfer Mixer (FA25),10/22/2025 12:00 AM,Price Center - ERC Room,$129.30,,5/30/2025 3:09:34 PM
23915,Mixed Student Union,Edusession,10/22/2025 12:00 AM,Cross Cultural Center,$196.11,,5/30/2025 4:32:37 PM
23951,Health Link,Ideation Program Workshop 1,10/22/2025 12:00 AM,Price Center Green Table Room,$231.11,,5/30/2025 9:02:57 PM
23966,NanoEngineering and Technology Society,NETS Resume Workshop,10/22/2025 12:00 AM,Red Shoe Room,$390.32,,5/30/2025 9:59:37 PM
23977,Association for Computing Machinery (ACM),Hack School 2: Building UIs with React & Next.js,10/22/2025 12:00 AM,Henry Booker Room,$549.53,,10/10/2025 12:03:21 PM
23887,Undergraduate Bioinformatics Club (UBIC),Lab Advice Panel with Current Graduate Students,10/22/2025 5:00 PM,Price Center - Marshall Room,$82.33,,9/3/2025 10:41:01 PM
23794,"Out in Science, Technology, Engineering, and Mathematics (oSTEM)",oSTEM Fall 2025 GBM 2: Spooky Pizookies,10/23/2025 12:00 AM,LGBT Resource Center,$221.77,,5/30/2025 2:26:19 PM
23877,Engineering Innovators & Entrepreneurs Club @UC San Diego,EIEC Quarterly Project Meeting 3,10/23/2025 12:00 AM,Price Center - Warren College Room,$246.59,,5/30/2025 10:10:35 AM
23884,Institute of Electrical and Electronics Engineers (IEEE),Rivian Information Session,10/23/2025 12:00 AM,Jacobs Hall,$738.09,,10/8/2025 8:15:43 AM
23911,Bangali Student Association,BSA Study Social,10/23/2025 12:00 AM,Price Center - Green Table Room,$270.88,,5/30/2025 3:13:30 PM
23927,Muslim Student Association,GBM 2,10/23/2025 12:00 AM,Price Center Ballroom East,$899.91,,5/30/2025 6:53:01 PM
23953,American Institute of Aeronautics and Astronautics,AIAA Fall GBM,10/23/2025 12:00 AM,Multi-Purpose Room Student Services Center,$218.70,,5/30/2025 9:04:57 PM
23974,Association for Computing Machinery (ACM),Introduction to AI Resources,10/23/2025 12:00 AM,CSE Room B225,$299.55,,5/30/2025 10:18:10 PM
23994,Biomedical Engineering Society (BMES),BMES Fall GBM 2,10/23/2025 12:00 AM,Fung Auditorium,$182.40,,5/30/2025 11:29:40 PM
24048,"Yalla, Lets Talk! at UC San Diego","Yalla, Lets Café",10/23/2025 12:00 AM,The Forum in Price Center,$33.09,,6/18/2025 12:20:32 AM
* 23806,Video Game Development Club (VGDC) at UC San Diego,Fall TritonWare Showcase,10/24/2025 12:00 AM,Price Center - Ballroom East,"$1,263.58",,5/30/2025 10:06:38 PM
23780,Undergraduate Women in Computing at UC San Diego,Project Teams Meetup #2,10/24/2025 12:00 AM,CSE B225,$366.35,,5/27/2025 10:34:34 PM
23821,Triton Minecraft,Art Block,10/24/2025 12:00 AM,Bear Room,$247.63,,5/29/2025 4:30:51 PM
23969,Multi-Identity Art Collective,Art Trade Fall 2025 GBM,10/24/2025 12:00 AM,LGBT Resource Center Family Room,$132.05,,5/30/2025 10:10:39 PM
24034,Themed Entertainment Association @ UC San Diego,TEA Fall GBM #2,10/24/2025 12:00 AM,Price Center Red Shoe Room,$80.81,,6/12/2025 5:35:20 AM
24041,American Chemical Society Student Affiliates (ACSSA),Week 4 GBM,10/24/2025 12:00 AM,Natural Sciences Building - Terrace,$350.00,,6/16/2025 1:12:03 PM
23971,Triton Gaming,Triton Gaming Division Showcase 2025,10/25/2025 12:00 AM,"East Ballroom, ERC Room, Forum, Marshall Room, Revelle Room, Red Shoe Room, Green Table Room,","$2,658.47",,5/30/2025 10:12:36 PM
23807,Ahlul-Bayt Student Association,Lady Zainab ABSA event,10/27/2025 12:00 AM,Forum Room,$799.92,,5/29/2025 10:29:12 AM
23921,Eta Kappa Nu (HKN),HKN Officer Speed Networking,10/27/2025 12:00 AM,Price Center ERC Room,$131.25,,5/30/2025 7:47:47 PM
23976,Association for Computing Machinery (ACM),From Student to a Designer,10/27/2025 12:00 AM,CSE Room B225,$193.95,,5/30/2025 10:20:14 PM
23991,Boardgames and Boba @ UC San Diego,Board Games and Boba Fall Game Night #3,10/27/2025 12:00 AM,Stage Room & Patio,$668.26,,5/30/2025 11:11:27 PM
24028,Triton Tails - Furries at UC San Diego,Triton Tails Clay figurine workshop,10/27/2025 12:00 AM,Student Services Center: Conference room 300,$31.86,,5/30/2025 11:57:56 PM
24069,Triton Ball,Triton Ball GBM Week 5 - Guest Speaker Event,10/27/2025 12:00 AM,HDSI MPR,$301.72,,10/23/2025 6:14:53 PM
24083,Rotaract Club at UC San Diego,Rotaract GBM Week 5,10/27/2025 12:00 AM,ASANTE 123D,$275.00,,6/20/2025 8:46:45 PM
* 24010,Scripps Education Association,General Body Meeting 3,10/28/2025 12:00 AM,Vaughn 100,,,5/30/2025 11:39:56 PM
23778,Undergraduate Women in Computing at UC San Diego,Murder Mystery Social,10/28/2025 12:00 AM,CSE B225,$176.89,,5/29/2025 9:23:46 PM
23815,Society of Women Engineers (SWE),SWE Fall GBM 2,10/28/2025 12:00 AM,Henry Booker Room (Jacobs Hal),$253.58,,5/29/2025 3:50:42 PM
23816,Vertical Flight Society @ UC San Diego,Midterm Study Jam,10/28/2025 12:00 AM,Price Center - Marshall Room,$86.10,,5/30/2025 1:24:01 AM
23997,Political Voices for Change At UC San Diego,PVC Kashmir Workshop,10/28/2025 12:00 AM,Price Center - Forum,$393.27,,5/30/2025 11:21:52 PM
24015,Institute of Electrical and Electronics Engineers (IEEE),Shell Shocked: Bash Scripting Workshop,10/28/2025 12:00 AM,Henry Booker Room,$223.90,,5/30/2025 11:44:01 PM
24099,Cheese Club,The Babybel Build-off,10/28/2025 12:00 AM,Price Center Red Shoe Room,$327.69,,6/20/2025 11:58:27 PM
23830,Mixed Student Union,Midterm Recharge,10/29/2025 12:00 AM,Cross Cultural Center,$324.43,,5/30/2025 5:07:54 PM
23851,Biomedical Engineering Society (BMES),Graduate School Workshop #2,10/29/2025 12:00 AM,Fung Auditorium,$107.75,,5/30/2025 11:40:47 PM
23926,Pre-Pharmacy Society @ UC San Diego,4-Year Plan Workshop,10/29/2025 12:00 AM,Price Center ERC Room,$150.96,,5/30/2025 8:17:30 PM
23959,Health Link,Ideation Program Workshop 2,10/29/2025 12:00 AM,Green Table Room,$271.85,,5/30/2025 9:43:04 PM
24087,Pakistani Student Association,PSa Taste of Pakistan,10/29/2025 12:00 AM,Ballroom West A,$600.00,,10/7/2025 10:35:05 PM
24025,Undergraduate Bioinformatics Club (UBIC),Scientific Communication Workshop,10/29/2025 5:00 PM,Zweifach Library (Powell-Focht Bioengineering Building),$75.87,,9/3/2025 11:03:23 PM
* 23805,Video Game Development Club (VGDC) at UC San Diego,Halloween Social,10/30/2025 12:00 AM,Price Center East Ballroom,"$1,052.88",,5/30/2025 10:05:50 PM
23759,Eta Kappa Nu (HKN),On-Campus Tour with San Diego High School,10/30/2025 12:00 AM,Warren Mall,$200.43,,5/22/2025 9:51:31 PM
23906,"Out in Science, Technology, Engineering, and Mathematics (oSTEM)",oSTEM Fall 2025: Professional Event 1 - Resume/Cold Email Workshop,10/30/2025 12:00 AM,LGBT Resource Center,$268.86,,5/30/2025 2:38:16 PM
23934,Society of Asian Scientists and Engineers at UC San Diego,SASE Profesional Development Workshop,10/30/2025 12:00 AM,Qualcomm Conference Center,$550.00,,5/30/2025 6:19:05 PM
23938,Muslim Tech Collaborative at UC San Diego,MTC Pumpkin Painting,10/30/2025 12:00 AM,Matthews Quad,$367.60,,5/30/2025 6:30:19 PM
23954,Sunny Angels at UC San Diego,Sunny Angels Sewny Angels,10/30/2025 12:00 AM,Price Center Marshall Room,$405.49,,5/30/2025 9:11:30 PM
24018,Undergraduate Bioinformatics Club (UBIC),Halloween Pumpkin Painting,10/30/2025 5:00 PM,Zweifach Library (Powell-Focht Bioengineering Building),$37.42,,9/3/2025 10:54:34 PM
23798,Drag Club @ UC San Diego,Halloween Drag Spooktacular,10/31/2025 12:00 AM,Dolores Huerta Room,$314.31,,5/28/2025 9:29:17 PM
23832,Triton Minecraft,Herobrine's Hunt,10/31/2025 12:00 AM,Price Center Ballroom West AB,$852.87,,10/7/2025 6:40:30 PM
23883,Undergraduate Women in Computing at UC San Diego,ReConnect with GHC Speakers - Deanna and Marna,10/31/2025 12:00 AM,"Qualcomm Room, Jacobs Hall",$152.19,,5/30/2025 1:14:01 PM
23963,Triton Gaming,Coffins and Coffee,10/31/2025 12:00 AM,TEC Cafe,$766.99,,5/30/2025 9:52:25 PM
23987,ArtSpark,Masquerade-Themed Game Night,10/31/2025 12:00 AM,The Forum,$409.06,,5/30/2025 10:59:57 PM
24032,Majiang at UC San Diego,Majiang Halloween Social Night,10/31/2025 12:00 AM,PC East Ballroom,"$1,750.00",,6/11/2025 12:07:35 PM
24092,Intermission Orchestra,The Intermission Orchestra Cosplay Cafe,11/02/2025 12:00 AM,PC Forum,$475.28,,10/21/2025 9:26:18 AM
24245,Sleepless Collective,Guest dance workshop,11/02/2025 8:00 PM,Rimac Activity Room 1,$100.00,,10/13/2025 12:16:40 PM
24125,American Institute of Chemical Engineers (AIChE),"American Institute of Chemical Engineers at John B. Hynes Veterans Memorial Convention Center, Marriott Copley Place, Sheraton Boston",11/03/2025 12:00 AM,"John B. Hynes Veterans Memorial Convention Center, Marriott Copley Place, Sheraton Boston",$841.98,,10/2/2025 7:46:57 PM
24160,Boardgames and Boba @ UC San Diego,Boardgames and Boba Fall Week 6 Game Night,11/03/2025 5:00 PM,Student Center Stage Room & Patio,$668.26,,10/3/2025 11:39:24 PM
24137,Muslim Student Association,APD Resume Workshop,11/03/2025 6:00 PM,Price Center- Green Table Room,$396.20,,10/3/2025 6:41:24 PM
24126,Eta Kappa Nu (HKN),Boardgame Social,11/03/2025 6:30 PM,Henry Booker Room,$193.78,,10/2/2025 9:22:19 PM
24159,Flying Sams at UC San Diego,Flying Sams Fall Quarter GBM 2,11/03/2025 7:00 PM,Multi Purpose Room,"$1,947.04",,10/3/2025 11:28:16 PM
24154,Hope Epsilon Lambda Pi,GBM 2,11/03/2025 8:00 PM,ERC room price center,$49.40,,10/3/2025 7:27:27 PM
24132,Society of Asian Scientists and Engineers at UC San Diego,SASE Shark Tank,11/04/2025 12:00 AM,Governance Chamber,$200.00,,10/7/2025 5:08:27 PM
24101,Institute of Electrical and Electronics Engineers (IEEE),IEEE Fall Study Jam,11/04/2025 4:30 PM,Henry Booker Room,$297.06,,9/22/2025 6:27:33 PM
24106,Undergraduate Bioinformatics Club (UBIC),Card Making for Kids,11/04/2025 4:30 PM,Powell Focht Bioengineering Building Room 391,$39.67,,9/27/2025 2:01:47 PM
24141,Undergraduate Women in Computing at UC San Diego,Mentor/Mentee Reveal,11/04/2025 6:00 PM,CSE B225,$80.36,,10/3/2025 5:25:00 PM
24153,Association for Computing Machinery (ACM),AI School 2,11/04/2025 6:00 PM,SME 248 ASML Conference Center,$133.88,,10/3/2025 6:55:16 PM
