FIN-ID #,ORGANIZATION,NAME OF EVENT,DATE,VENUE,AWARDED,TRANSACTION ID,UPDATED
23208,Alpha Miracle Foundation (AMF) @ UC San Diego,AMF @ UC San Diego - Academic Weapon Night,04/03/2025 12:00 AM,Price Center - Warren College Room,$393.96,,2/10/2025 3:13:37 AM
23213,Multicultural Greek Council,MGC Spring Informational Night 2025,04/03/2025 12:00 AM,Multi-Purpose Room in the Student Services Center,$452.45,,2/10/2025 10:21:36 PM
23225,Triton Minecraft,Triton Minecraft Spawning In,04/03/2025 12:00 AM,The Forum,$558.50,,2/14/2025 1:40:20 PM
23227,Biomedical Engineering Society (BMES),BMES Spring GBM #1,04/03/2025 12:00 AM,Powell-Focht Bioengineering Hall: Fung Auditorium,$89.55,,2/14/2025 5:13:54 PM
23312,Association for Computing Machinery (ACM),Hot Ones with ACM Board,04/03/2025 12:00 AM,CSE Room 1202,$299.95,,2/26/2025 4:07:29 PM
* 23226,Institute of Electrical and Electronics Engineers (IEEE),IEEE Game Night,04/04/2025 12:00 AM,Price Center Game Room,$246.75,,2/14/2025 2:27:43 PM
23206,Thai Student Union,TSU Spring GBM,04/04/2025 12:00 AM,Price Center Red Shoe Room,$282.84,,2/9/2025 5:49:04 PM
23214,Pilipino Undergraduate Society for Health,PUSH Health Summit 2025 Day 1,04/04/2025 12:00 AM,Dolores Huerta Room,$323.25,,2/12/2025 11:15:32 AM
23231,Video Game Development Club (VGDC) at UC San Diego,Spring TritonWare Kickoff,04/04/2025 12:00 AM,Price Center Ballroom East,$980.02,,2/14/2025 8:27:16 PM
23313,Association for Computing Machinery (ACM),ACM Projects Spring Kickoff,04/04/2025 12:00 AM,Henry Booker Room,$299.95,,2/26/2025 4:33:56 PM
* 23293,Bridging the Gap,HOPE (Health Opportunities for Preparation and Empowerment) Conference,04/05/2025 12:00 AM,UCSD Skaggs School of Pharmacy,,,2/21/2025 9:27:25 PM
23200,Pilipino Undergraduate Society for Health,PUSH Health Summit 2025 Day 2,04/05/2025 12:00 AM,Student Center Stage Room & Patio,$484.88,,2/12/2025 11:24:21 AM
23248,Cantonese Culture Club,CCC GBM,04/05/2025 12:00 AM,Price Center Red Shoe Room,$216.58,,2/19/2025 6:12:39 PM
23257,Data Science Student Society,DS3 DataHacks 2025 Day 1,04/05/2025 12:00 AM,Price Center - West Ballroom AB,"$2,222.99",,2/20/2025 5:37:28 PM
23258,Data Science Student Society,DS3 DataHacks 2025 Day 2,04/06/2025 12:00 AM,Price Center - West Ballroom AB,"$2,297.70",,2/20/2025 5:54:38 PM
23264,Tau Kappa Epsilon,David Goodheart,04/06/2025 12:00 AM,Sun God Lawn,$880.53,,2/21/2025 12:12:17 PM
* 23259,NanoEngineering and Technology Society,NETS Spring Quarter GBM,04/07/2025 12:00 AM,Red Shoe Room,$366.35,,2/20/2025 6:44:49 PM
* 23283,Sports Medicine Association at UC San Diego,Spring GBM,04/07/2025 12:00 AM,Price Center - Green Table Room,$275.00,,2/21/2025 5:57:00 PM
23240,Graphite,Graphite Week 2 GBM,04/07/2025 12:00 AM,NSB Auditorium,$150.00,,2/18/2025 7:18:58 PM
23245,Flying Sams at UC San Diego,General Body Meeting,04/07/2025 12:00 AM,Student Services Center - Multi Purpose Room,"$1,115.21",,2/18/2025 10:08:59 PM
23267,Institute of Electrical and Electronics Engineers (IEEE),Quarterly Projects Kickoff,04/07/2025 12:00 AM,"Henry Booker Room, Jacobs School of Engineering",$388.40,,2/21/2025 1:21:07 PM
23269,Movimiento Estudiantil Chicanx por Activismo (MEChA),MEChA Week 2 General Body Meeting,04/07/2025 12:00 AM,Cross Cultural Center - Community Room,$100.55,,2/21/2025 2:00:10 PM
23272,Sigma Eta Pi,Info Night,04/07/2025 12:00 AM,Otterson Hall 1S114,$257.00,,2/21/2025 5:36:33 PM
23279,Tau Kappa Epsilon,Shores Diner Hangout,04/07/2025 12:00 AM,Stage Room and Shores Diner,$885.71,,2/21/2025 4:26:17 PM
23281,Kindness Collective,Kindness Collective GBM,04/07/2025 12:00 AM,Price Center Warren College Room,$400.00,,2/21/2025 5:34:18 PM
23287,AI Sphere,AI Sphere First GBM,04/07/2025 12:00 AM,Price Center - Eleanor Roosevelt College Room,$83.98,,2/21/2025 7:00:02 PM
23288,Phi Alpha Delta,Info Night,04/07/2025 12:00 AM,Stud. Services Cntr Conference Room 300,$180.00,,2/21/2025 7:00:36 PM
23302,Association for Computing Machinery (ACM),A Game Show Speed Run,04/07/2025 12:00 AM,PC Bear Room,$210.00,,2/21/2025 11:35:45 PM
23209,Society of Women Engineers (SWE),SWE Spring GBM #1,04/08/2025 12:00 AM,Henry Booker Room - Jacobs Hall,$553.61,,2/19/2025 10:57:02 AM
23242,Healthy Skin Initiative (HSI),HSI GBM 3,04/08/2025 12:00 AM,Green Table Room,$197.72,,2/18/2025 7:39:18 PM
23243,American Medical Student Association,Spring GBM #1,04/08/2025 12:00 AM,Student Center Stage Room & Patio,$454.35,,2/18/2025 8:02:24 PM
23247,Y.E.S - Youth Empowerment in Science,YES Spring GBM #1,04/08/2025 12:00 AM,Price Center - Green Table Room,$250.00,,2/19/2025 5:58:03 PM
23254,Undergraduate Bioinformatics Club (UBIC),Transfer Mingle,04/08/2025 12:00 AM,Zweifach Library - PFBH 4th floor,$65.60,,2/20/2025 4:19:32 PM
23260,Symphonic Student Association,Violin Masterclass with Harold Reeves,04/08/2025 12:00 AM,CPMC 127,$200.00,,2/21/2025 8:45:11 AM
23271,Pre-PA Student Organization (PPASO),PPASO Dine with a PA '25,04/08/2025 12:00 AM,Price Center East Ballroom,$350.00,,2/21/2025 7:19:25 PM
23298,Society of Asian Scientists and Engineers at UC San Diego,SASE Thrift Exchange,04/08/2025 12:00 AM,Qualcomm Conference Center,$40.00,,2/21/2025 10:58:32 PM
23301,ArtSpark,Spring GBM #1,04/08/2025 12:00 AM,Red Shoe Room,$300.99,,2/21/2025 11:53:20 PM
23304,"Out in Science, Technology, Engineering, and Mathematics (oSTEM)",oSTEM Spring GBM #1: Spring Picnic,04/08/2025 12:00 AM,LGBT Resource Center,$93.31,,2/21/2025 11:47:12 PM
23205,Biological Sciences Student Association,Emily Lippman,04/09/2025 12:00 AM,Kavli Auditorium,$236.83,,2/9/2025 12:00:19 PM
23237,"Brain Exercise Initiative, The",Brain Exercise Initiative Spring GBM 2025,04/09/2025 12:00 AM,PC West Red Shoe Room,$323.25,,2/16/2025 7:43:08 PM
23270,Keyboard Club at UC San Diego,Keyboard Club Spring GBM,04/09/2025 12:00 AM,Student Center Huerta Veracruz,$349.50,,2/21/2025 3:48:50 PM
23274,Triton NeuroTech,Triton NeuroTech 2025 Spring GBM,04/09/2025 12:00 AM,Henry Booker Room,$117.18,,2/21/2025 6:38:27 PM
23284,Emergency Medical Services at UC San Diego,General Body Meeting,04/09/2025 12:00 AM,ERC Room,$300.00,,2/21/2025 5:48:17 PM
23290,Phi Alpha Delta,Meet the Members,04/09/2025 12:00 AM,Bear Room,$224.99,,2/21/2025 7:12:09 PM
23295,Pre-Pharmacy Society @ UC San Diego,Skaggs Student Panel,04/09/2025 12:00 AM,Skaggs School of Pharmacy HSEC Classrooms 2&3,$230.22,,2/21/2025 10:08:46 PM
23296,Alpha Epsilon Delta Pre-Health Professional Honor Society,AED Spring GBM 1,04/09/2025 12:00 AM,Price Center Theatre,$721.32,,2/21/2025 10:49:14 PM
23314,Association for Computing Machinery (ACM),ACM AI Spring Kickoff,04/09/2025 12:00 AM,Henry Booker Room,$299.95,,2/26/2025 4:38:47 PM
* 23292,Health Link,Professional Speaker Series 2,04/10/2025 12:00 AM,Franklin Antonio Hall IGE Space,$434.85,,2/21/2025 9:23:40 PM
23235,Musicians Club @ UC San Diego,Musicians’ Club Concert Series: Triple Point,04/10/2025 12:00 AM,PC West Ballroom,$687.50,,2/15/2025 6:25:22 AM
23239,Insight Pre-Optometry,GBM 6: Personal Statement Workshop,04/10/2025 12:00 AM,Price Center Green Table Room,$109.00,,2/17/2025 1:42:18 PM
23252,Muslim Student Association,GBM 1 Spring,04/10/2025 12:00 AM,PC Forum,$999.15,,2/20/2025 1:14:13 PM
23256,Asians & Pacific Islanders for the Arts and Humanities (APIAH),APIAH Cookie Decorating,04/10/2025 12:00 AM,Eleanor Roosevelt College Room (Price Center),$101.26,,2/21/2025 5:11:54 PM
23262,Society of Cosmetic Chemists at UC San Diego,SCC Spring Recruitment,04/10/2025 12:00 AM,Price Center Marshall Room,$484.23,,2/21/2025 8:50:22 PM
23265,Tokens,Tokens Clay Charm Workshop,04/10/2025 12:00 AM,Red Shoe Room,$88.61,,2/21/2025 1:14:48 PM
23273,Sigma Eta Pi,Social Night,04/10/2025 12:00 AM,Otterson Hall 1S114,$180.00,,2/21/2025 5:39:22 PM
23276,Institute of Electrical and Electronics Engineers (IEEE),Single Board Cluster Competition Day 1,04/10/2025 12:00 AM,San Diego Supercomputing Center Auditorium,$200.00,,2/21/2025 4:06:12 PM
23282,Institute of Electrical and Electronics Engineers (IEEE),IEEE Trivia Night,04/10/2025 12:00 AM,Dirty Birds,$346.39,,2/21/2025 5:34:30 PM
23291,Malaysian Student Association,MYSA Eid Celebration,04/10/2025 12:00 AM,Student Center Huerta-Vera Cruz,$392.00,,2/21/2025 8:37:54 PM
23297,Students for Global Health,Spring GBM #2,04/10/2025 12:00 AM,Eleanor Roosevelt College Room in Price Center,$226.40,,2/21/2025 10:54:29 PM
23300,Undergraduate Bioinformatics Club (UBIC),Brushes and Boba,04/10/2025 12:00 AM,Zweifach Library,$325.30,,2/21/2025 11:09:03 PM
23303,Stationery Club,Art Tutorial Workshop,04/10/2025 12:00 AM,Warren College Room,$395.71,,2/21/2025 11:41:26 PM
23263,Institute of Electrical and Electronics Engineers (IEEE),Visionarieees Kickoff,04/11/2025 12:00 AM,Qualcomm Conference Room,$543.26,,2/21/2025 12:08:38 PM
23277,Institute of Electrical and Electronics Engineers (IEEE),Single Board Cluster Competition Day 2,04/11/2025 12:00 AM,San Diego Supercomputing Center Auditorium,$200.00,,2/21/2025 4:13:27 PM
23278,Institute of Electrical and Electronics Engineers (IEEE),Single Board Cluster Competition Day 3,04/12/2025 12:00 AM,San Diego Supercomputing Center Auditorium,$200.00,,2/21/2025 4:15:59 PM
23207,New Life Student Ministry,Interministry Praise and Prayer,04/14/2025 12:00 AM,UCSD Ballroom West AB,$625.00,,2/9/2025 9:59:55 PM
23218,Ikigai Dance and Company,Ikigai Dance Company Spring Showcase Rehearsal #2 - open to all UCSD students,04/14/2025 12:00 AM,Price Center East Ballroom,$400.00,,2/12/2025 12:33:18 PM
23331,TEDx@UCSanDiego,TEDxUCSanDiego Salon 2025: Waiting Room,04/14/2025 12:00 AM,Stage Room + Patio,$754.55,,2/28/2025 6:08:22 PM
23340,Society of Civil and Structural Engineers,Steel Bridge GBM 1,04/14/2025 12:00 AM,ASML Conference Room 248,$397.32,,2/28/2025 11:00:37 PM
23341,Association for Computing Machinery (ACM),Build Your First Discord Bot in Python,04/14/2025 12:00 AM,Fishbowl (CSE B225),$299.55,,2/28/2025 11:11:36 PM
23328,American Institute of Chemical Engineers (AIChE),Spring GBM,04/15/2025 12:00 AM,PC Bear Room,$193.95,,2/28/2025 4:13:37 PM
23339,NanoEngineering and Technology Society,NETS Spelling Bee,04/15/2025 12:00 AM,Price Center Green Table Room,$277.38,,2/28/2025 10:09:59 PM
23342,Association for Computing Machinery (ACM),Lost and Found: Find your Files!,04/15/2025 12:00 AM,PC Red Shoe Room,$299.55,,2/28/2025 11:14:49 PM
23324,Armenian Engineers and Scientists Association @ UC San Diego,AESA Professional Development Workshop,04/16/2025 12:00 AM,Price Center Green Table Room,$100.00,,2/28/2025 11:17:47 AM
* 23346,Health Link,Professional Speaker Series,04/17/2025 12:00 AM,Red Shoe Room (Price Center),$287.24,,2/28/2025 11:52:33 PM
23305,"Brain Exercise Initiative, The",Brain Exercise Initiative Spring Social 2025,04/17/2025 12:00 AM,PC West Green Table Room,$164.01,,2/22/2025 7:55:34 AM
23315,Ahlul-Bayt Student Association,ABSA Eid Social,04/17/2025 12:00 AM,Marshall College Room,$450.00,,2/27/2025 11:58:35 AM
23321,Pre-Medical APAMSA at UC San Diego,Alternative Careers In Healthcare and Medicine,04/17/2025 12:00 AM,Price Center - ERC Room,$171.59,,2/28/2025 9:04:53 AM
23333,Triton Software Engineering,TSE SP25 All Hands 1,04/17/2025 12:00 AM,CSE 1202,$426.42,,2/28/2025 6:29:20 PM
23337,American Medical Student Association,AMSA Vitals Case Study,04/17/2025 12:00 AM,Dolores Huerta - Philip Vera Cruz Room,$300.00,,2/28/2025 8:19:53 PM
* 23316,Cognitive Science Student Association,CSSA Spring Conference,04/18/2025 12:00 AM,Dolores Huerta - Philip Vera Cruz Room,$800.00,,2/28/2025 8:12:47 PM
23325,Architecture at UC San Diego,Campus Redesign Project Spring Design Jury,04/18/2025 12:00 AM,Climate Action Lab,$400.00,,2/28/2025 1:46:08 PM
23330,Triton Minecraft,Triton Minecraft Easter Egg Hunt,04/18/2025 12:00 AM,Red Shoe Room,$157.50,,2/28/2025 6:00:58 PM
23344,Institute of Electrical and Electronics Engineers (IEEE),PCB Design Workshop,04/18/2025 12:00 AM,Henry Booker Room,$225.20,,2/28/2025 11:25:44 PM
* 23317,Cognitive Science Student Association,CSSA Spring Conference,04/19/2025 12:00 AM,ONLINE,$800.00,,3/6/2025 1:29:38 PM
* 23318,Triton Engineering Student Council,TESC Olympics,04/19/2025 12:00 AM,Matthews Quad,$150.00,,2/27/2025 1:14:04 PM
23334,Eta Kappa Nu (HKN),HKN Induction Ceremony,04/19/2025 12:00 AM,"Henry Booker Room, Jacobs Hall",$609.83,,2/28/2025 6:58:02 PM
23338,Triton Foodie,Spring Cooking Class 1,04/19/2025 12:00 AM,Culinary Art Studio (Annabel's Kitchen) in UCSD's Craft Center,$150.00,,3/1/2025 11:30:56 AM
23343,Society of Civil and Structural Engineers,Srishweta Talasila,04/19/2025 12:00 AM,ASML Conference Room 248,$280.00,,2/28/2025 11:24:52 PM
23365,Indian Student Association,"Warren X ISA: Holi, a festival of colors",04/19/2025 12:00 AM,Warren Lawn,"$2,453.23",,3/5/2025 9:27:27 PM
23382,Video Game Development Club (VGDC) at UC San Diego,Spring TritonWare Showcase,04/19/2025 12:00 AM,Multipurpose Room,"$1,062.53",,3/7/2025 11:15:42 PM
23399,Vietnamese Student Association,Vietnamese Culture Night,04/19/2025 12:00 AM,Mandeville Center,"$5,000.00",,3/9/2025 4:14:46 PM
23407,Bangali Student Association,Study Jam,04/19/2025 12:00 AM,Price Center - Revelle College Room,$120.00,,3/11/2025 4:17:20 PM
23387,Saudi Students Association @ UC San Diego,SSA Graduation Event,04/20/2025 12:00 AM,Forum Price Center,$458.30,,3/7/2025 10:19:40 PM
* 23358,Sports Medicine Association at UC San Diego,Timothy S Jia,04/21/2025 12:00 AM,Price Center - Green Table Room,$263.99,,3/4/2025 4:30:22 PM
23241,Graphite,Graphite Week 4 GBM,04/21/2025 12:00 AM,NSB Auditorium,$150.00,,2/18/2025 7:23:51 PM
23354,Engineers Without Borders at UC San Diego,Engineers Without Borders Midterms Study Session,04/21/2025 12:00 AM,Room 104 Raza Resource Centro,$400.00,,3/4/2025 3:10:03 AM
23356,Colleges Against Cancer,Maria A. Cyril,04/21/2025 12:00 AM,Bear Room,$174.88,,3/4/2025 12:07:53 PM
23395,Beautiful Mind Project @ UC San Diego,Mental Health of an Activist,04/21/2025 12:00 AM,MPR,"$1,032.70",,3/7/2025 11:56:02 PM
23443,Kindness Collective,Jennifer Shin,04/21/2025 12:00 AM,Green Table Room,$300.00,,3/14/2025 11:33:35 PM
23244,American Medical Student Association,AMSA Spring GBM #2,04/22/2025 12:00 AM,Student Center Stage Room,$454.35,,2/18/2025 8:07:58 PM
23332,Partners In Health Engage at UC San Diego,UCSD’s Health Partners UCSD Earth Day Fair Tabling,04/22/2025 12:00 AM,Sun God Lawn- no room booking required,$50.27,,2/28/2025 6:26:22 PM
23372,Healthy Skin Initiative (HSI),Diet's Impact on the Skin,04/22/2025 12:00 AM,Price Center ERC Room,$124.75,,3/6/2025 10:27:20 PM
23374,Association for Computing Machinery (ACM),Build and pitch!,04/22/2025 12:00 AM,Fishbowl (CSE B225),$299.55,,3/7/2025 2:57:31 PM
23377,Pre-Pharmacy Society @ UC San Diego,Spring Study Jam,04/22/2025 12:00 AM,Price Center Sixth College Room,$42.12,,3/7/2025 5:35:02 PM
23381,Pilipino Undergraduate Society for Health,PUSH Spring GBM #2,04/22/2025 12:00 AM,Price Center Governance Chambers,$200.00,,3/7/2025 6:35:31 PM
23385,Malaysian Student Association,MYSA Boba Study Jam,04/22/2025 12:00 AM,Price Center Bear Room,$400.00,,3/7/2025 9:16:08 PM
23401,Undergraduate Bioinformatics Club (UBIC),Easter Egg Hunt,04/22/2025 12:00 AM,Matthews Quad,$22.00,,3/10/2025 10:12:44 PM
23415,Human Rights and Migration Society at UC San Diego,Vision Board your Ideal Future,04/22/2025 12:00 AM,Dolores Huerta Meeting Room,$297.23,,3/12/2025 5:55:11 PM
23326,Health and Anti-Recidivism Project (HAARP),Saisha nandamuri,04/23/2025 12:00 AM,student services center room 400,$72.00,,2/28/2025 1:45:16 PM
23370,Design Co,Design Co X ArtSpark: Craft Social,04/23/2025 12:00 AM,"Design and Innovation Building, Room 208",$750.00,,3/6/2025 9:52:01 PM
23375,Association for Computing Machinery (ACM),Gradescope Griefing: Remote Code Execution 101,04/23/2025 12:00 AM,Henry Booker Room,$299.55,,3/7/2025 3:30:32 PM
23380,Alpha Epsilon Delta Pre-Health Professional Honor Society,AED Spring GBM 2,04/23/2025 12:00 AM,Price Center Ballroom A,$563.73,,3/7/2025 6:24:00 PM
23384,ArtSpark,Craft Social,04/23/2025 12:00 AM,DIB 208,$269.34,,3/7/2025 9:11:20 PM
23388,American Institute of Aeronautics and Astronautics,AIAA UCSD GBM 1.5: Geometric Dimensioning and Tolerancing Workshop,04/23/2025 12:00 AM,SME Room 248 ASML Conference Room,$115.50,,3/7/2025 10:34:47 PM
23393,"Out in Science, Technology, Engineering, and Mathematics (oSTEM)",oSTEM Spring GBM #2: Game Night!,04/23/2025 12:00 AM,Price Center Game Room,$141.40,,3/7/2025 11:38:48 PM
23394,Mixed Student Union,Board Games,04/23/2025 12:00 AM,Price Center ERC Room,$162.01,,3/7/2025 11:48:25 PM
23398,Stationery Club,Spring Letter Writing Workshop,04/23/2025 12:00 AM,Red Shoe Room,$200.00,,3/8/2025 9:12:00 PM
23436,Sigma Eta Pi,GBM 1,04/23/2025 12:00 AM,Otterson Hall 1S114,$180.00,,3/14/2025 11:01:36 PM
23351,Scripps Education Association,SEA Club Proposal Writing,04/24/2025 12:00 AM,Vaughn 100,$226.27,,3/3/2025 7:00:14 PM
23371,Afghan Student Association (ASA),Books + Boba,04/24/2025 12:00 AM,Marshall College Room,$245.13,,3/6/2025 10:25:05 PM
23389,Health Link,Professional Speaker Series 3,04/24/2025 12:00 AM,Price Center Red Shoe Room,$300.00,,3/7/2025 11:04:52 PM
23391,Biomedical Engineering Society (BMES),BMES Spring GBM 2,04/24/2025 12:00 AM,Fung Auditorium: Powell-Focht Bioengineering Hall,$99.50,,3/7/2025 11:20:04 PM
* 23378,Cheese Club,Mohit Dutta,04/25/2025 12:00 AM,Price Center Green Table Room,$299.67,,3/7/2025 11:28:01 PM
* 23442,Architecture at UC San Diego,Spring GBM,04/25/2025 12:00 AM,USP Studio,$320.00,,3/14/2025 11:18:56 PM
23366,Quantum Computing at UC San Diego,Quantum Computing Challenge,04/25/2025 12:00 AM,Atkinson Hall room 4004,$185.50,,3/5/2025 4:15:51 PM
23373,Tokens,Tokens Zine Writing Workshop,04/25/2025 12:00 AM,Red Shoe Room,$143.87,,3/7/2025 1:16:07 PM
23376,Association for Computing Machinery (ACM),Essence of Backend Engineering: Docker,04/25/2025 12:00 AM,Jacobs Room 2315,$299.55,,3/7/2025 3:39:06 PM
23383,Keyboard Club at UC San Diego,Night at the Museum: Keyboard Mini Meet,04/25/2025 12:00 AM,The Loft: Zanzibar Cafe,$157.64,,3/7/2025 8:41:39 PM
23386,Eclipse Analytics @ UC San Diego,Eclipse Analytics General Board Meeting,04/25/2025 12:00 AM,Price Center Green Table Room,$300.00,,3/7/2025 9:26:10 PM
23392,Video Game Development Club (VGDC) at UC San Diego,TCP Spring Kickoff,04/25/2025 12:00 AM,Marshall College Room,$229.17,,3/7/2025 11:23:26 PM
23408,Bangali Student Association,Mishit Night,04/25/2025 12:00 AM,Bear room,$397.75,,3/11/2025 4:26:21 PM
23420,Biological Sciences Student Association,BSSA Mentor-Mentee Brunch,04/25/2025 12:00 AM,Bonner 2130,$300.00,,3/13/2025 10:39:20 AM
* 23319,Delta Gamma,Anchor Splash 2025,04/26/2025 12:00 AM,Triton Pool - Canyon View Pool,"$2,970.25",,2/27/2025 2:28:17 PM
23403,Society of Women Engineers (SWE),Girls' Day Out Volunteer Training + Event Prep,04/26/2025 12:00 AM,CSE Basement Labs,$321.02,,3/11/2025 12:19:50 AM
23417,Armenian Student Association,Hint of Armenia,04/26/2025 12:00 AM,Multi Purpose Room,"$1,500.00",,3/14/2025 9:00:46 PM
23430,Scripps Education Association,SEA club x oSTEM Tidepooling Event,04/26/2025 12:00 AM,Vaughn 100,$131.62,,3/14/2025 4:39:44 PM
23439,Institute of Electrical and Electronics Engineers (IEEE),Visionarieees Workshop #1,04/26/2025 12:00 AM,SME 304 & 306,$302.88,,3/14/2025 10:49:33 PM
23445,Alzheimer's Foundation of America on Campus,AFA Walkaton,04/26/2025 12:00 AM,Sun God Lawn Outdoor Table 1- This is where walkaton will start and information can be provided,$750.00,,3/14/2025 11:54:04 PM
23397,SangamSD,SangamSD 2025 Culture Show,04/27/2025 12:00 AM,Mandeville Auditorium,"$3,775.06",,3/14/2025 5:07:26 PM
23433,Movimiento Estudiantil Chicanx por Activismo (MEChA),MEChA Week 5 General Body Meeting,04/28/2025 12:00 AM,Cross Cultural Center Community Room,$247.02,,3/14/2025 8:12:12 PM
23438,AI Sphere,Ai Sphere Symposium,04/28/2025 12:00 AM,Student Center - Stage Room & Patio,$600.00,,3/14/2025 10:00:53 PM
23440,Boardgames and Boba @ UC San Diego,Board Game and Boba Game Night Spring Week #5,04/28/2025 12:00 AM,Bear Room + Green Table Room + Red Shoe Room,$641.03,,3/14/2025 11:10:31 PM
* 23421,Ahlul-Bayt Student Association,ABSA Social,04/29/2025 12:00 AM,Warren College Room,$400.00,,3/13/2025 12:58:04 PM
23309,Society of Women Engineers (SWE),SWE Spring GBM #2,04/29/2025 12:00 AM,Henry Booker Room - Jacobs Hall,$253.58,,2/26/2025 11:12:23 AM
23355,Engineers Without Borders at UC San Diego,EWB Tabling Spring,04/29/2025 12:00 AM,Outdoor Tabling Library Walk 1993,$200.00,,3/4/2025 10:15:53 AM
23405,Scripps Education Association,General Body Meeting 3 - Scuba Info Session,04/29/2025 12:00 AM,Vaughn 100,$242.79,,3/11/2025 12:19:00 PM
23422,Political Voices for Change At UC San Diego,SIsters Public Speaking Workshop,04/29/2025 12:00 AM,Red Shoe Room,$430.58,,3/13/2025 4:01:11 PM
23425,Pre-PA Student Organization (PPASO),PPASO Spring GBM 2,04/29/2025 12:00 AM,Multipurpose Room,$120.00,,3/14/2025 12:27:15 PM
23431,Pre-Pharmacy Society @ UC San Diego,Jeopardy Night,04/29/2025 12:00 AM,Price Center ERC Room,$171.32,,3/14/2025 11:36:46 PM
23199,Le French Club at UC San Diego,Crepe Cooking Class,04/30/2025 12:00 AM,Annabel's Kitchen,$146.88,,3/13/2025 1:07:20 AM
23396,Stationery Club,Spring Watercolor Letter Writing Workshop,04/30/2025 12:00 AM,Red Shoe Room,$368.24,,3/8/2025 12:23:51 AM
23412,Institute of Electrical and Electronics Engineers (IEEE),IEEE Study Jam,04/30/2025 12:00 AM,Earl Warren college room in price center,$188.02,,3/12/2025 10:29:52 AM
23423,Political Voices for Change At UC San Diego,Brothers Public Speaking Workshop,04/30/2025 12:00 AM,Red Shoe Room,$430.58,,3/13/2025 4:11:08 PM
23435,American Institute of Chemical Engineers (AIChE),OSTEM x AIChE Slime Making social,04/30/2025 12:00 AM,LGBT Resource Center,$135.01,,3/14/2025 9:04:01 PM
23437,American Institute of Aeronautics and Astronautics,AIAA UCSD Spring GBM 1.52: Elections,04/30/2025 12:00 AM,SME Room 248 ASML Conference Room,$178.75,,3/14/2025 9:59:42 PM
23441,Sigma Eta Pi,GBM 2,04/30/2025 12:00 AM,Otterson Hall 1S114,$350.19,,3/14/2025 11:18:35 PM
23411,Healthy Skin Initiative (HSI),Where to Start: Acne,05/01/2025 12:00 AM,Price Center Green Table Room,$183.18,,3/14/2025 5:42:59 PM
23414,Public Health Undergraduate Organization at UC San Diego,PHUO Destress Event,05/01/2025 12:00 AM,Price Center Marshall Room,$351.78,,3/12/2025 5:00:41 PM
23418,Institute of Electrical and Electronics Engineers (IEEE),Flight Test Engineering with Edwards AFB,05/01/2025 12:00 AM,Henry Booker Room,$377.13,,3/12/2025 10:38:15 PM
23426,Stationery Club,Gouache Workshop,05/01/2025 12:00 AM,Bear Room,$349.57,,3/14/2025 2:02:52 PM
